userID,object,side,action,trialID,phase,frameID,frameTimeStamp,px1,py1,pz1,px2,py2,pz2,px3,py3,pz3,px4,py4,pz4,px5,py5,pz5,px6,py6,pz6,px7,py7,pz7,px8,py8,pz8,px9,py9,pz9,px10,py10,pz10,px11,py11,pz11,px12,py12,pz12,px13,py13,pz13,px14,py14,pz14,px15,py15,pz15
5,box,left,throw,1,Grasped,688,716.5765,12.2727075299401,27.9438485628743,22.2495639121757,11.8060075299401,34.6753485628743,27.5216639121756,5.31190752994013,31.8002585628743,32.3561639121756,10.8615075299401,37.8305185628743,31.8273639121756,10.5134075299401,39.3357185628743,29.0601639121756,7.58220752994013,44.4711185628743,27.4420639121756,7.76720752994013,37.9683185628743,23.8761639121756,3.28590752994013,35.2569585628743,33.0203639121756,8.34680752994013,42.0695185628743,33.8940639121756,6.61270752994013,44.0155185628743,30.9916639121756,5.51460752994013,42.9540185628743,28.8319639121756,4.07960752994013,40.1000185628743,26.0811639121756,0.0606975299401284,0.019918562874313,0.00256391217565,0.537707529940128,38.9806185628743,31.3790639121756,-1.63097247005987,57.6567185628743,-40.9556360878244
5,box,left,throw,1,Grasped,689,717.6009,12.2667075299401,27.9557185628743,22.2592639121756,11.8013075299401,34.6946385628743,27.5253639121756,5.30120752994013,31.8052485628743,32.3573639121757,10.8321075299401,37.8471185628743,31.8349639121756,10.4841075299401,39.3384185628743,29.0664639121756,7.56010752994013,44.4778185628743,27.4455639121757,7.76180752994013,37.9779185628743,23.8813639121757,3.27580752994013,35.2798585628743,33.0095639121757,8.29490752994013,42.0650185628743,33.8973639121756,6.52020752994013,43.9871185628743,30.9998639121756,5.46950752994013,42.9425185628743,28.8353639121757,4.05550752994013,40.0787185628743,26.0963639121756,0.0607375299401287,0.019918562874313,0.00257391217565051,0.537207529940128,38.9797185628743,31.3795639121756,-1.63199247005987,57.6562185628743,-40.9563360878244
5,box,left,throw,1,Grasped,690,718.6356,12.2608075299401,27.9675485628743,22.2691639121756,11.8013075299401,34.6946385628743,27.5253639121756,5.29120752994013,31.8212285628743,32.3533639121756,10.8321075299401,37.8471185628743,31.8349639121756,10.4464075299401,39.3491185628743,29.0806639121757,7.53000752994013,44.4851185628743,27.4509639121757,7.75810752994013,37.9871185628743,23.8859639121756,3.26640752994013,35.3038085628743,32.9979639121756,8.29490752994013,42.0650185628743,33.8973639121756,6.52020752994013,43.9871185628743,30.9998639121756,5.42440752994013,42.9297185628743,28.8379639121756,4.03380752994013,40.0581185628743,26.1099639121757,0.0607975299401282,0.019918562874313,0.00257391217565051,0.536707529940127,38.9785185628743,31.3801639121756,-1.63318247005987,57.6556185628743,-40.9573360878244
5,box,left,throw,1,Grasped,691,719.7131,12.2548075299401,27.9797085628743,22.2794639121757,11.7985075299401,34.7045185628743,27.5341639121757,5.27540752994013,31.8338385628743,32.3518639121757,10.7994075299401,37.8642185628743,31.8448639121756,10.4167075299401,39.3556185628743,29.0919639121757,7.49760752994013,44.4921185628743,27.4577639121757,7.74950752994013,37.9935185628743,23.8921639121756,3.25600752994013,35.3225885628743,32.9906639121756,8.23970752994013,42.0611185628743,33.8979639121756,6.43900752994013,43.9486185628743,31.0101639121756,5.38240752994013,42.9114185628743,28.8412639121756,4.00320752994013,40.0331185628743,26.1277639121757,0.0609275299401286,0.019918562874313,0.00255391217565037,0.536207529940128,38.9771185628743,31.3808639121756,-1.63522247005987,57.6548185628743,-40.9588360878244
5,box,left,throw,1,Grasped,692,720.6926,12.2489075299401,27.9919485628743,22.2898639121756,11.7954075299401,34.7184885628743,27.5417639121756,5.25850752994013,31.8524585628743,32.3477639121757,10.7657075299401,37.8832185628743,31.8544639121756,10.3839075299401,39.3661185628743,29.1073639121757,7.46710752994013,44.4953185628743,27.4640639121756,7.74060752994013,37.9990185628743,23.8985639121757,3.24570752994013,35.3405685628743,32.9841639121756,8.18280752994013,42.0574185628743,33.8976639121757,6.35730752994013,43.9125185628743,31.0193639121756,5.33750752994013,42.8884185628743,28.8467639121756,3.97680752994013,40.0088185628743,26.1424639121756,0.0609475299401279,0.0200185628743128,0.00250391217565049,0.535707529940128,38.9754185628743,31.3817639121756,-1.63562247005987,57.6548185628743,-40.9589360878243
5,box,left,throw,1,Grasped,693,721.7877,12.2444075299401,28.0004985628743,22.2987639121757,11.7934075299401,34.7276585628743,27.5521639121757,5.24480752994013,31.8697285628743,32.3459639121756,10.7363075299401,37.8895185628743,31.8672639121757,10.3578075299401,39.3767185628743,29.1156639121756,7.44650752994013,44.4951185628743,27.4693639121757,7.72780752994013,38.0056185628743,23.9081639121757,3.23520752994013,35.3576785628743,32.9764639121756,8.12960752994013,42.0500185628743,33.8957639121756,6.28250752994013,43.8706185628743,31.0296639121756,5.29390752994013,42.8606185628743,28.8533639121756,3.94590752994013,39.9819185628743,26.1587639121757,0.0609775299401285,0.0200185628743128,0.00243391217565048,0.536807529940129,38.9761185628743,31.3811639121757,-1.63591247005987,57.6551185628743,-40.9588360878244
5,box,left,throw,1,Grasped,694,722.9342,12.2395075299401,28.0083185628743,22.3079639121757,11.7908075299401,34.7352685628743,27.5626639121757,5.23110752994013,31.8849485628743,32.3440639121756,10.7078075299401,37.8996185628743,31.8785639121757,10.3342075299401,39.3854185628743,29.1229639121756,7.42170752994013,44.4980185628743,27.4725639121757,7.71860752994013,38.0146185628743,23.9145639121757,3.22420752994013,35.3700985628743,32.9714639121757,8.07150752994013,42.0545185628743,33.8901639121757,6.19810752994013,43.8421185628743,31.0369639121757,5.24650752994013,42.8353185628743,28.8592639121756,3.91660752994013,39.9521185628743,26.1774639121757,0.0609075299401276,0.0200185628743128,0.00252391217565062,0.538007529940128,38.9768185628743,31.3806639121756,-1.63598247005987,57.6552185628743,-40.9587360878243
5,box,left,throw,1,Grasped,695,723.9064,12.2353075299401,28.0153985628743,22.3166639121756,11.7827075299401,34.7480785628743,27.5748639121757,5.22030752994013,31.9006785628743,32.3418639121756,10.6856075299401,37.9147185628743,31.8828639121757,10.3168075299401,39.3977185628743,29.1252639121756,7.40200752994013,44.4997185628743,27.4744639121757,7.70790752994013,38.0210185628743,23.9224639121757,3.20950752994013,35.3827385628743,32.9674639121756,8.00360752994013,42.0463185628743,33.8933639121757,6.12000752994013,43.8061185628743,31.0455639121757,5.19500752994013,42.8081185628743,28.8661639121757,3.88820752994013,39.9223185628743,26.1956639121757,0.0609275299401286,0.0200185628743128,0.00251391217565011,0.539307529940128,38.9777185628743,31.3798639121757,-1.63674247005987,57.6531185628743,-40.9605360878244
5,box,left,throw,1,Grasped,696,724.9336,12.2312075299401,28.0218085628743,22.3254639121756,11.7799075299401,34.7625685628743,27.5825639121757,5.21030752994013,31.9152385628743,32.3395639121756,10.6659075299401,37.9336185628743,31.8840639121756,10.3027075299401,39.4099185628743,29.1255639121757,7.37200752994013,44.5016185628743,27.4792639121756,7.69900752994013,38.0282185628743,23.9286639121757,3.19350752994013,35.3924685628743,32.9654639121757,7.92990752994013,42.0421185628743,33.8967639121757,6.04300752994013,43.7733185628743,31.0514639121756,5.14500752994013,42.7802185628743,28.8711639121756,3.86340752994013,39.8925185628743,26.2115639121756,0.0609275299401286,0.0200185628743128,0.00248391217565036,0.540607529940129,38.9788185628743,31.3791639121756,-1.63879247005987,57.6508185628743,-40.9630360878243
5,box,left,throw,1,Grasped,697,725.9606,12.2286075299401,28.0294685628743,22.3331639121756,11.7751075299401,34.7808385628743,27.5900639121757,5.19610752994013,31.9338485628743,32.3390639121756,10.6382075299401,37.9415185628743,31.8918639121757,10.2826075299401,39.4179185628743,29.1334639121756,7.33750752994013,44.5057185628743,27.4828639121756,7.69280752994013,38.0335185628743,23.9337639121756,3.18110752994013,35.4083185628743,32.9583639121756,7.87200752994013,42.0353185628743,33.8924639121756,5.97040752994013,43.7367185628743,31.0574639121756,5.09290752994013,42.7510185628743,28.8761639121756,3.84010752994013,39.8627185628743,26.2265639121756,0.0609675299401271,0.0200185628743128,0.00240391217565072,0.541507529940128,38.9793185628743,31.3786639121756,-1.64168247005987,57.6470185628743,-40.9668360878244
5,box,left,throw,1,Grasped,698,727.0165,12.2253075299401,28.0376685628743,22.3420639121757,11.7775075299401,34.7926185628743,27.5956639121756,5.18780752994013,31.9465685628743,32.3370639121757,10.6122075299401,37.9512185628743,31.9002639121756,10.2657075299401,39.4322185628743,29.1376639121756,7.31130752994013,44.5042185628743,27.4861639121756,7.68330752994013,38.0416185628743,23.9406639121757,3.17280752994013,35.4262985628743,32.9509639121757,7.80790752994013,42.0256185628743,33.8915639121756,5.89440752994013,43.6981185628743,31.0653639121756,5.04500752994013,42.7207185628743,28.8789639121756,3.81270752994013,39.8279185628743,26.2457639121756,0.0608875299401284,0.019918562874313,0.0024439121756501,0.542807529940127,38.9796185628743,31.3782639121756,-1.64019247005987,57.6474185628743,-40.9666360878243
5,box,left,throw,1,Grasped,699,728.0886,12.2230075299401,28.0447585628743,22.3503639121757,11.7757075299401,34.8004485628743,27.6043639121756,5.18020752994013,31.9631985628743,32.3343639121756,10.5856075299401,37.9585185628743,31.9088639121756,10.2475075299401,39.4432185628743,29.1446639121757,7.28450752994013,44.5026185628743,27.4885639121756,7.67770752994013,38.0490185628743,23.9451639121757,3.16640752994013,35.4378785628743,32.9452639121756,7.75130752994013,42.0151185628743,33.8873639121757,5.81820752994013,43.6563185628743,31.0750639121757,4.99360752994013,42.6902185628743,28.8835639121756,3.78780752994013,39.7918185628743,26.2632639121757,0.0608775299401287,0.019918562874313,0.00245391217565061,0.543607529940129,38.9802185628743,31.3778639121756,-1.63888247005987,57.6473185628743,-40.9664360878243
5,box,left,throw,1,Grasped,700,729.0455,12.2205075299401,28.0518885628743,22.3591639121757,11.7757075299401,34.8079785628743,27.6117639121756,5.17660752994013,31.9772085628743,32.3304639121756,10.5600075299401,37.9662185628743,31.9179639121757,10.2308075299401,39.4573185628743,29.1501639121756,7.24860752994013,44.4993185628743,27.4908639121756,7.67120752994013,38.0580185628743,23.9500639121757,3.16310752994013,35.4490085628743,32.9398639121756,7.69280752994013,42.0024185628743,33.8843639121757,5.74330752994013,43.6184185628743,31.0829639121757,4.94340752994013,42.6531185628743,28.8894639121756,3.76060752994013,39.7561185628743,26.2813639121756,0.060897529940128,0.019918562874313,0.00246391217565023,0.544507529940129,38.9808185628743,31.3774639121756,-1.64269247005987,57.6462185628743,-40.9676360878244
5,box,left,throw,1,Grasped,701,730.1304,12.2169075299401,28.0574985628743,22.3683639121757,11.7737075299401,34.8129285628743,27.6206639121757,5.17070752994013,31.9918085628743,32.3293639121757,10.5280075299401,37.9777185628743,31.9262639121756,10.2130075299401,39.4606185628743,29.1592639121756,7.21040752994013,44.4966185628743,27.4951639121756,7.66240752994013,38.0642185628743,23.9571639121757,3.15300752994013,35.4662085628743,32.9342639121757,7.62700752994013,41.9947185628743,33.8788639121756,5.66870752994013,43.5795185628743,31.0915639121757,4.89130752994013,42.6140185628743,28.8967639121757,3.73430752994013,39.7197185628743,26.2985639121757,0.0609675299401271,0.019918562874313,0.00245391217565061,0.545607529940128,38.9813185628743,31.3770639121757,-1.64806247005987,57.6446185628743,-40.9694360878243
5,box,left,throw,1,Grasped,702,731.1686,12.2156075299401,28.0644085628743,22.3764639121757,11.7734075299401,34.8201785628743,27.6306639121756,5.15960752994013,32.0072785628743,32.3287639121756,10.4972075299401,37.9856185628743,31.9343639121756,10.1956075299401,39.4675185628743,29.1683639121756,7.17510752994013,44.4918185628743,27.4980639121756,7.65720752994013,38.0706185628743,23.9616639121757,3.14510752994013,35.4808385628743,32.9288639121757,7.55810752994013,41.9767185628743,33.8775639121756,5.59160752994013,43.5396185628743,31.1006639121756,4.84160752994013,42.5766185628743,28.9018639121756,3.71090752994013,39.6845185628743,26.3140639121756,0.0609075299401276,0.019918562874313,0.00253391217565024,0.546507529940127,38.9820185628743,31.3765639121756,-1.64787247005987,57.6420185628743,-40.9715360878244
5,box,left,throw,1,Grasped,703,732.1988,12.2119075299401,28.0702985628743,22.3863639121757,11.7770075299401,34.8290585628743,27.6363639121756,5.15390752994013,32.0252185628743,32.3261639121757,10.4683075299401,37.9956185628743,31.9400639121756,10.1827075299401,39.4744185628743,29.1744639121756,7.13920752994013,44.4867185628743,27.5016639121757,7.65050752994013,38.0765185628743,23.9677639121756,3.14080752994013,35.4943385628743,32.9235639121757,7.48940752994013,41.9648185628743,33.8727639121756,5.52260752994013,43.5005185628743,31.1061639121756,4.78910752994013,42.5395185628743,28.9065639121756,3.68820752994013,39.6440185628743,26.3318639121756,0.060897529940128,0.019918562874313,0.00253391217565024,0.547507529940129,38.9822185628743,31.3761639121756,-1.63635247005987,57.6407185628743,-40.9709360878243
5,box,left,throw,1,Grasped,704,733.2404,12.2089075299401,28.0767285628743,22.3960639121756,11.7780075299401,34.8335385628743,27.6458639121756,5.14630752994013,32.0443985628743,32.3233639121757,10.4407075299401,38.0039185628743,31.9449639121757,10.1713075299401,39.4836185628743,29.1797639121757,7.09430752994013,44.4836185628743,27.5030639121756,7.64560752994013,38.0824185628743,23.9726639121756,3.13910752994013,35.5058885628743,32.9185639121756,7.41870752994013,41.9482185628743,33.8695639121756,5.45270752994013,43.4616185628743,31.1104639121756,4.73870752994013,42.4979185628743,28.9110639121756,3.66390752994013,39.6032185628743,26.3508639121756,0.060897529940128,0.019918562874313,0.00257391217565051,0.548507529940128,38.9824185628743,31.3757639121756,-1.63982247005987,57.6385185628743,-40.9726360878243
5,box,left,throw,1,Grasped,705,734.242,12.2067075299401,28.0823785628743,22.4054639121756,11.7806075299401,34.8378085628743,27.6537639121756,5.13900752994013,32.0598885628743,32.3225639121756,10.4109075299401,38.0148185628743,31.9526639121757,10.1543075299401,39.4917185628743,29.1883639121756,7.04940752994013,44.4797185628743,27.5041639121756,7.63830752994013,38.0862185628743,23.9799639121756,3.13360752994013,35.5168785628743,32.9155639121756,7.35550752994013,41.9320185628743,33.8668639121756,5.38770752994013,43.4233185628743,31.1121639121756,4.68710752994013,42.4552185628743,28.9151639121757,3.63950752994013,39.5588185628743,26.3716639121756,0.0609275299401286,0.019918562874313,0.00256391217565,0.549207529940128,38.9827185628743,31.3754639121756,-1.64037247005987,57.6367185628743,-40.9733360878244
5,box,left,throw,1,Grasped,706,735.3587,12.2042075299401,28.0881185628743,22.4151639121757,11.7837075299401,34.8447785628743,27.6617639121757,5.13230752994013,32.0712485628743,32.3224639121756,10.3888075299401,38.0227185628743,31.9578639121756,10.1395075299401,39.4979185628743,29.1976639121756,7.00880752994013,44.4711185628743,27.5056639121756,7.63260752994013,38.0895185628743,23.9868639121757,3.11990752994013,35.5266885628743,32.9163639121756,7.30620752994013,41.9183185628743,33.8575639121756,5.31750752994013,43.3754185628743,31.1196639121756,4.63980752994013,42.4120185628743,28.9183639121756,3.61820752994013,39.5181185628743,26.3887639121756,0.0607875299401286,0.019918562874313,0.00264391217565052,0.549607529940127,38.9834185628743,31.3751639121757,-1.64077247005987,57.6388185628743,-40.9717360878244
5,box,left,throw,1,Grasped,707,736.3361,12.2021075299401,28.0927585628743,22.4248639121757,11.7890075299401,34.8538985628743,27.6680639121756,5.12520752994013,32.0784085628743,32.3242639121756,10.3622075299401,38.0299185628743,31.9654639121757,10.1292075299401,39.5092185628743,29.2019639121756,6.96940752994013,44.4606185628743,27.5069639121756,7.62690752994013,38.0952185628743,23.9927639121756,3.10950752994013,35.5333585628743,32.9180639121756,7.25340752994013,41.9069185628743,33.8517639121756,5.25200752994013,43.3274185628743,31.1281639121757,4.59070752994013,42.3701185628743,28.9211639121757,3.59960752994013,39.4728185628743,26.4077639121757,0.0607175299401277,0.019918562874313,0.00265391217565014,0.550107529940128,38.9839185628743,31.3747639121757,-1.63747247005987,57.6388185628743,-40.9719360878244
5,box,left,throw,1,Grasped,708,737.4113,12.2000075299401,28.0971385628743,22.4348639121757,11.7915075299401,34.8616585628743,27.6771639121757,5.11840752994013,32.0817785628743,32.3269639121756,10.3391075299401,38.0349185628743,31.9720639121756,10.1215075299401,39.5206185628743,29.2052639121756,6.92470752994013,44.4542185628743,27.5045639121756,7.62220752994013,38.1013185628743,23.9980639121757,3.09470752994013,35.5383885628743,32.9222639121757,7.20840752994013,41.8977185628743,33.8427639121756,5.19060752994013,43.2845185628743,31.1301639121756,4.54010752994013,42.3291185628743,28.9244639121756,3.58220752994013,39.4320185628743,26.4241639121757,0.0607075299401281,0.0198185628743133,0.00261391217565077,0.550407529940127,38.9846185628743,31.3742639121756,-1.63774247005987,57.6405185628743,-40.9705360878243
5,box,left,throw,1,Grasped,709,738.4428,12.1995075299401,28.1016585628743,22.4435639121756,11.7947075299401,34.8704085628743,27.6858639121756,5.11390752994013,32.0885085628743,32.3290639121756,10.3220075299401,38.0453185628743,31.9754639121756,10.1161075299401,39.5215185628743,29.2110639121756,6.88130752994013,44.4485185628743,27.5000639121756,7.61740752994013,38.1018185628743,24.0061639121757,3.08950752994013,35.5441985628743,32.9254639121757,7.16010752994013,41.8849185628743,33.8365639121756,5.13330752994013,43.2431185628743,31.1309639121757,4.48790752994013,42.2892185628743,28.9275639121756,3.56700752994013,39.3897185628743,26.4409639121756,0.0607675299401276,0.019918562874313,0.00250391217565049,0.551307529940129,38.9853185628743,31.3738639121757,-1.63674247005987,57.6412185628743,-40.9699360878244
