userID,object,side,action,trialID,phase,frameID,frameTimeStamp,vh,vw,tia,tma,tra,tla,vhraw,vwraw,tiax,tiay,tiaz,tmax,tmay,tmaz,trax,tray,traz,tlax,tlay,tlaz
24,bottle,left,drink,1,Grasped,775,807.2457,0.08282846650529,0.146038089407453,11.130946474242,10.9195786651988,11.0143698844005,11.453357990927,0.0809878213066656,0.144848730805607,1.5631,10.03053,-4.5354,-1.958,9.91853,-4.0976,-2.6507,9.19933,-5.4267,-4.4656,7.33853000000001,-7.5622
24,bottle,left,drink,1,Grasped,776,808.3262,0.0845035561731088,0.14549671800003,11.1234748579015,10.9078727943395,11.0054905645508,11.4463350199118,0.0809878213066656,0.144848730805607,1.5709,10.02143,-4.5309,-1.9529,9.90863,-4.08909999999999,-2.6417,9.19983,-5.4257,-4.4537,7.34012999999999,-7.561
24,bottle,left,drink,1,Grasped,777,809.3535,0.0861545732025787,0.144937781789546,11.1157831764926,10.8959863950769,10.9964572027104,11.4391725553344,0.113807584984507,0.144617045966257,1.5728,10.00984,-4.5226,-1.9531,9.90064,-4.0803,-2.6398,9.19044,-5.4165,-4.4507,7.33633999999999,-7.5549
24,bottle,left,drink,1,Grasped,778,810.397,0.0877708898638777,0.14436142904766,11.1078796004344,10.8839396262147,10.9872811031101,11.4318804508722,0.0988613574658617,0.143312952994474,1.5738,10.00111,-4.5166,-1.9479,9.88710999999999,-4.071,-2.6416,9.18011,-5.4076,-4.4475,7.33181,-7.549
24,bottle,left,drink,1,Grasped,779,811.4352,0.0893420183944413,0.143767823806031,11.0997729627997,10.8717528998046,10.977973535498,11.4244687379488,0.115075933191955,0.142565656453449,1.5709,9.99141,-4.5089,-1.9492,9.87221,-4.0604,-2.6417,9.16801,-5.3988,-4.4466,7.32051,-7.5397
24,bottle,left,drink,1,Grasped,780,812.4151,0.090857696183039,0.143157145690681,11.0914727272282,10.8594467710343,10.9685456646456,11.4169475656528,0.109864440106906,0.143721362420471,1.5757,9.98141,-4.5048,-1.9459,9.85881,-4.0515,-2.6408,9.16031,-5.3927,-4.4433,7.31231,-7.532
24,bottle,left,drink,1,Grasped,781,813.4372,0.0923079691301623,0.142529589964672,11.0829889523744,10.8470418286339,10.9590084820077,11.4093271401298,0.133950104143279,0.147058370125624,1.5739,9.97246999999999,-4.4978,-1.9419,9.85046999999999,-4.0441,-2.6366,9.15367,-5.3856,-4.4383,7.30827,-7.5265
24,bottle,left,drink,1,Grasped,782,814.5191,0.0936832723452789,0.141885367783699,11.0743322529435,10.8345585865344,10.9493727400388,11.4016176637968,0.109212394900951,0.140305272659294,1.5786,9.96346,-4.4927,-1.9412,9.84266,-4.0362,-2.6317,9.14856,-5.3801,-4.437,7.30466,-7.5198
24,bottle,left,drink,1,Grasped,783,815.5661,0.0949745073740675,0.141224706665016,11.0655137573708,10.8220173774878,10.9396488896353,11.3938292747168,0.0929664713754425,0.141258022299609,1.5807,9.95515,-4.4864,-1.9389,9.83575,-4.029,-2.6283,9.14315000000001,-5.3732,-4.4266,7.30305000000001,-7.516
24,bottle,left,drink,1,Grasped,784,816.6996,0.0961731151911622,0.140547851165696,11.0565450622095,10.8094382493198,10.929847021135,11.3859719864609,0.0780616371849559,0.129573828468574,1.5879,9.95332000000001,-4.4872,-1.9349,9.83372,-4.0259,-2.6214,9.14312,-5.3711,-4.4126,7.30652000000001,-7.5166
24,bottle,left,drink,1,Grasped,785,817.6035,0.097271144245491,0.139855063761895,11.0474381832996,10.7968408644497,10.9199768092688,11.3780556287707,0.106560000000001,0.135822325351917,1.5983,9.95193,-4.4888,-1.9274,9.83103000000001,-4.0214,-2.6187,9.14023,-5.3663,-4.4067,7.30823,-7.514
24,bottle,left,drink,1,Grasped,786,818.6638,0.0982613129051533,0.139146625916487,11.0382055038007,10.7842444032672,10.9100474624132,11.3700897893218,0.142500625418118,0.132675507913074,1.6019,9.95259,-4.4827,-1.9336,9.81899000000001,-4.0003,-2.6098,9.13699,-5.3622,-4.4004,7.30959,-7.5105
24,bottle,left,drink,1,Grasped,787,819.7102,0.0991370657160133,0.138422839318205,11.0288597191844,10.7716674719096,10.9000676764538,11.3620837568709,0.178441250836235,0.136548349590916,1.6094,9.95413000000001,-4.4835,-1.9324,9.81013,-3.9919,-2.6018,9.13203,-5.3567,-4.3993,7.30973,-7.5046
