userID,object,side,action,trialID,phase,frameID,frameTimeStamp,vh,vw,tia,tma,tra,tla,vhraw,vwraw,tiax,tiay,tiaz,tmax,tmay,tmaz,trax,tray,traz,tlax,tlay,tlaz
13,bottle,left,drink,0,Grasped,635,662.1808,0.196900971220554,0.236355068787519,12.6026296851653,12.6644007234901,12.9002283841528,12.630937986023,0.197014852475606,0.235050682398542,1.9152,11.51816,-4.7243,-1.8894,11.79926,-4.1677,-3.9218,10.76036,-5.9188,-6.5379,7.45216,-7.8154
13,bottle,left,drink,0,Grasped,636,662.837,0.19662702128733,0.234294938280542,12.5937466390438,12.6519440753998,12.8898965092844,12.6239570236107,0.197014852475606,0.235050682398542,1.9275,11.50202,-4.7128,-1.8757,11.78582,-4.15580000000001,-3.9135,10.75512,-5.9112,-6.5246,7.45092,-7.813
13,bottle,left,drink,0,Grasped,637,663.4661,0.196335330372365,0.232200264685517,12.5847868311607,12.6393570972748,12.8794528228544,12.6168827266496,0.221382098788533,0.229792318618335,1.9339,11.49201,-4.7035,-1.8671,11.77121,-4.1411,-3.9093,10.74921,-5.902,-6.5135,7.44841,-7.8092
13,bottle,left,drink,0,Grasped,638,664.6416,0.196024596159576,0.230075259592482,12.5757657371419,12.6266550054513,12.8689144259253,12.6097221234945,0.208570599500482,0.212797680588886,1.9426,11.48928,-4.7001,-1.8652,11.76698,-4.1281,-3.8989,10.75018,-5.8985,-6.5037,7.45508,-7.809
13,bottle,left,drink,0,Grasped,639,665.6417,0.195693504302073,0.227924203748363,12.5666986068348,12.6138520986655,12.8582980902596,12.6024817171937,0.228192302902661,0.223224339318096,1.9592,11.47922,-4.6966,-1.8452,11.75452,-4.1197,-3.8846,10.74442,-5.8941,-6.487,7.44922,-7.8055
13,bottle,left,drink,0,Grasped,640,666.6526,0.195340734431509,0.225751421795756,12.5576003741956,12.600961626411,12.8476201434711,12.5951674210888,0.199221072620331,0.215280401337401,1.9796,11.47158,-4.6968,-1.8316,11.75188,-4.114,-3.8655,10.73688,-5.8889,-6.4691,7.45128,-7.807
13,bottle,left,drink,0,Grasped,641,667.6662,0.194964966073097,0.223561257062055,12.5484855706699,12.587995665697,12.8368963586009,12.587784500134,0.206559008518107,0.20715625545947,1.9941,11.46572,-4.6933,-1.8149,11.75412,-4.1113,-3.8492,10.73172,-5.8821,-6.453,7.45482,-7.8071
13,bottle,left,drink,0,Grasped,642,668.6937,0.194564884413707,0.22135804660504,12.5393682427075,12.5749650073139,12.8261418490163,12.5803375185326,0.215817821840576,0.221491390568611,2.0073,11.4584,-4.6899,-1.799,11.7426,-4.1018,-3.8378,10.7205,-5.87410000000001,-6.443,7.4507,-7.80410000000001
13,bottle,left,drink,0,Grasped,643,669.7418,0.194139185878124,0.219146096714534,12.5302618740054,12.5618790526343,12.8153709694789,12.572830294232,0.202556451153734,0.207327308534114,2.0251,11.44156,-4.6818,-1.7828,11.73666,-4.09480000000001,-3.8243,10.71126,-5.867,-6.4292,7.45026,-7.8032
13,bottle,left,drink,0,Grasped,644,670.7652,0.193686583477266,0.216929659061258,12.5211793130243,12.5487457218912,12.8045972241656,12.5652658607523,0.196453720718155,0.211876784721687,2.0435,11.42107,-4.6724,-1.7658,11.72397,-4.0861,-3.8131,10.70287,-5.8602,-6.4155,7.44617,-7.80070000000001
