userID,object,side,action,trialID,phase,frameID,frameTimeStamp,vh,vw,tia,tma,tra,tla,vhraw,vwraw,tiax,tiay,tiaz,tmax,tmay,tmaz,trax,tray,traz,tlax,tlay,tlaz
15,bar,left,grasp,0,Grasped,751,782.2622,0.0711048352785873,0.0409306895128918,4.35218154952203,4.99451971164396,6.37706373576429,10.3970118851524,0.0711048352785873,0.0409306895128918,-0.1342,4.22479999999999,-1.0366,-2.0057,4.4185,-1.1829,-3.6854,4.6632,-2.3107,-5.2158,4.9725,-7.4945
15,bar,left,grasp,0,Grasped,752,783.3168,0.0711048352785873,0.0409306895128918,4.33407539620621,4.97792765515933,6.36472933988556,10.3961184799905,0.0711048352785873,0.0409306895128918,-0.140000000000001,4.2077,-1.02950000000001,-2.0117,4.3989,-1.1758,-3.6961,4.6456,-2.295,-5.2159,4.97580000000001,-7.491
15,bar,left,grasp,0,Grasped,753,784.3021,0.0370440602526264,0.0472086771685305,4.3121236832911,4.96455794708854,6.35276669963568,10.3932766541645,0.0370440602526264,0.0472086771685305,-0.146100000000001,4.1873,-1.0196,-2.0056,4.3868,-1.1749,-3.7001,4.6308,-2.2853,-5.2019,4.98,-7.49399999999999
15,bar,left,grasp,0,Grasped,754,785.3632,0.0322565714235028,0.0464469390164757,4.29745963797218,4.95543099437374,6.33923402549551,10.3921059044835,0.0322565714235028,0.0464469390164757,-0.157800000000002,4.1735,-1.0125,-2.0107,4.37519999999999,-1.1709,-3.7049,4.6139,-2.2741,-5.2012,4.9825,-7.4912
15,bar,left,grasp,0,Grasped,755,786.4798,0.0302818757675288,0.0500789776253079,4.28255398214663,4.94779923703458,6.32604780965177,10.3916491265824,0.0302818757675288,0.0500789776253079,-0.171399999999998,4.1596,-1.0043,-2.0148,4.36519999999999,-1.1689,-3.7072,4.59869999999999,-2.26439999999999,-5.1977,4.9858,-7.49079999999999
15,bar,left,grasp,0,Grasped,756,787.4992,0.0377342284935084,0.0355329706048175,4.26529718542565,4.93298778125388,6.3009317509397,10.383752196581,0.0377342284935084,0.0355329706048175,-0.172599999999999,4.1434,-0.997599999999998,-2.0156,4.349,-1.1653,-3.6994,4.5756,-2.2539,-5.1918,4.9812,-7.487
15,bar,left,grasp,0,Grasped,757,788.5488,0.0688595091472307,0.0319206857069109,4.24839130142222,4.92685823116517,6.28695251532887,10.376247153957,0.0688595091472307,0.0319206857069109,-0.172999999999998,4.1274,-0.991700000000002,-2.0175,4.3417,-1.1633,-3.6955,4.5628,-2.24720000000001,-5.1838,4.9784,-7.484
15,bar,left,grasp,0,Grasped,758,789.6198,0.0272376210414623,0.0288679199112105,4.22974573822115,4.91815004752803,6.26945214352897,10.3735325453772,0.0272376210414623,0.0288679199112105,-0.182600000000001,4.11,-0.982499999999995,-2.0206,4.3308,-1.1617,-3.692,4.5457,-2.23869999999999,-5.1839,4.9785,-7.48009999999999
15,bar,left,grasp,0,Grasped,759,790.6191,0.0406953953169016,0.0328992994454249,4.21106135552547,4.90880205447317,6.25541228137682,10.3702093908465,0.0406953953169016,0.0328992994454249,-0.194299999999998,4.0925,-0.972999999999999,-2.0258,4.3189,-1.1574,-3.6928,4.5304,-2.2291,-5.1798,4.9799,-7.4774
15,bar,left,grasp,0,Grasped,760,792.16,0.0254354712950254,0.0282097923423896,4.20019452525714,4.89198596277627,6.23362439997792,10.3651875742796,0.0254354712950254,0.0282097923423896,-0.1891,4.0818,-0.972000000000001,-2.0236,4.3017,-1.1541,-3.6864,4.5102,-2.2196,-5.1708,4.9809,-7.476
