userID,object,side,action,trialID,phase,frameID,frameTimeStamp,vh,vw,tia,tma,tra,tla,vhraw,vwraw,tiax,tiay,tiaz,tmax,tmay,tmaz,trax,tray,traz,tlax,tlay,tlaz
8,bar,left,grasp,0,Grasped,594,618.7982,0.172540649202802,0.233137931117554,8.76353584089717,9.18790460115756,9.53351583139163,9.43328316536863,0.172858230188826,0.232946111673961,0.528400000000001,7.56037999999999,-4.4051,-2.537,7.27758,-5.0018,-3.7909,6.39678,-5.9662,-4.6846,4.15488,-7.0583
8,bar,left,grasp,0,Grasped,595,619.8301,0.172587837002862,0.231321156418413,8.76185226986489,9.18572953744755,9.53350225842025,9.43285734997903,0.172858230188826,0.232946111673961,0.536300000000001,7.55539,-4.3994,-2.525,7.27499,-4.9984,-3.7768,6.39829,-5.9668,-4.6781,4.15638999999999,-7.0598
8,bar,left,grasp,0,Grasped,596,620.8679,0.172643040925666,0.229551721729157,8.76021366558221,9.1836054517812,9.53349195808547,9.4324461714174,0.21961688590816,0.197635556962824,0.5411,7.55994,-4.3959,-2.5173,7.27274000000001,-4.9923,-3.7645,6.40674000000001,-5.9691,-4.6737,4.16324,-7.062
8,bar,left,grasp,0,Grasped,597,621.9212,0.172705129644679,0.227834764224408,8.75862432301969,9.18153899484058,9.53348469416111,9.43205023079144,0.191492930417811,0.20573722797782,0.550000000000001,7.56981,-4.396,-2.5002,7.27471,-4.9921,-3.7457,6.41481,-5.9739,-4.6629,4.17481000000001,-7.0681
8,bar,left,grasp,0,Grasped,598,622.9327,0.172772975798156,0.226174973121197,8.75708816337389,9.17953629936854,9.53348022030559,9.43167004910603,0.213588673856985,0.209234395031033,0.5519,7.56145,-4.3854,-2.4934,7.26835,-4.9837,-3.7367,6.41735,-5.9723,-4.6621,4.18125,-7.0675
8,bar,left,grasp,0,Grasped,599,624.0013,0.172845468675577,0.224576557089891,8.75560870842057,9.17760293481745,9.53347828301245,9.43130606600662,0.168320170342167,0.191473774872702,0.561799999999998,7.54996,-4.3762,-2.4814,7.26136,-4.9779,-3.7264,6.41176,-5.9678,-4.6556,4.17586,-7.0647
8,bar,left,grasp,0,Grasped,600,625.0791,0.172921526253779,0.223043216800605,8.75418905864908,9.1757438681917,9.53347862455205,9.43095863893144,0.185369909791185,0.200609314399901,0.577999999999999,7.55281,-4.3769,-2.4683,7.26571000000001,-4.9763,-3.7171,6.42051,-5.9691,-4.6484,4.18061,-7.0656
8,bar,left,grasp,0,Grasped,601,626.0812,0.173000106415046,0.221578122938255,8.75283187543032,9.17396343156994,9.53348098586696,9.43062804267139,0.187975844575797,0.191151018998031,0.600999999999999,7.55782,-4.3815,-2.4561,7.26792,-4.9733,-3.711,6.43031999999999,-5.9699,-4.6396,4.19002,-7.06950000000001
8,bar,left,grasp,0,Grasped,602,627.1294,0.173080217196103,0.220183899952624,8.75153936743043,9.17226529670921,9.53348510938428,9.43031446933903,0.201927414127006,0.210084874277047,0.6081,7.56183,-4.3782,-2.4474,7.27533,-4.9712,-3.7106,6.44823,-5.9725,-4.6339,4.20573,-7.075
8,bar,left,grasp,0,Grasped,603,628.139,0.173160925936167,0.218862615737921,8.75031328143918,9.170652457043,9.53349074170949,9.43001802875106,0.194521775192344,0.175765592264267,0.623899999999999,7.55506,-4.3748,-2.434,7.27116,-4.9663,-3.6955,6.45036,-5.9727,-4.6277,4.20406,-7.07250000000001
8,bar,left,grasp,0,Grasped,604,629.1615,0.173241367213804,0.217615777360268,8.74915489773509,9.16912721728752,9.53349763616784,9.42973874923186,0.180718718720566,0.214555683178015,0.631399999999999,7.55577,-4.3682,-2.4245,7.27576999999999,-4.9641,-3.6882,6.45726999999999,-5.9718,-4.6273,4.21407,-7.0725
8,bar,left,grasp,0,Grasped,605,630.1918,0.173320749485532,0.216444332872431,8.74806503005962,9.16769119076922,9.53350555516201,9.42947657884774,0.177084198007627,0.204463075355953,0.6419,7.55165,-4.3608,-2.415,7.27934999999999,-4.9626,-3.6815,6.46344999999999,-5.9705,-4.6278,4.21565,-7.06930000000001
8,bar,left,grasp,0,Grasped,606,631.2838,0.173398360363668,0.215348679174002,8.74704403022088,9.16634530448057,9.53351427231737,9.42923138708436,0.173534678217359,0.225715252262661,0.653700000000001,7.5489,-4.3584,-2.3995,7.2857,-4.9663,-3.6717,6.4701,-5.9717,-4.6239,4.2198,-7.0699
8,bar,left,grasp,0,Grasped,607,632.3578,0.173473570496099,0.214328675793304,8.74609179729274,9.16508981176442,9.53352357438956,9.4290029669805,0.17423394369639,0.200160368345011,0.668199999999999,7.54993,-4.3574,-2.3833,7.28633000000001,-4.9663,-3.661,6.47703,-5.9734,-4.6179,4.22623,-7.0712
8,bar,left,grasp,0,Grasped,608,633.5127,0.173545836036104,0.21338366438571,8.7452077913202,9.16392431241933,9.53353326291306,9.42879103773211,0.163126458724489,0.216735622028274,0.686,7.55075,-4.3578,-2.366,7.29475,-4.9695,-3.6403,6.48205,-5.9764,-4.6072,4.23175000000001,-7.0731
8,bar,left,grasp,0,Grasped,609,634.3923,0.17361469971553,0.212512493663026,8.74439105138496,9.16284777991231,9.53354315557338,9.42859524777957,0.185198506430303,0.205286432323222,0.706299999999999,7.5538,-4.3595,-2.3539,7.307,-4.9715,-3.6288,6.489,-5.9776,-4.5983,4.2352,-7.0731
8,bar,left,grasp,0,Grasped,610,635.5191,0.173679790558977,0.211713549391235,8.74364021782857,9.16185859528234,9.53355308729052,9.428415178389,0.187242924309564,0.170260296534463,0.7272,7.54169999999999,-4.355,-2.3473,7.321,-4.9724,-3.6184,6.491,-5.97620000000001,-4.5917,4.2333,-7.0701
8,bar,left,grasp,0,Grasped,611,636.4896,0.173740822299878,0.210984789020509,8.7429535583743,9.16095458721959,9.5335629110057,9.42825034773466,0.188387715268289,0.170305325812201,0.740500000000001,7.53139999999999,-4.35,-2.3344,7.3175,-4.9685,-3.6092,6.49149999999999,-5.9735,-4.5843,4.2308,-7.0674
8,bar,left,grasp,0,Grasped,612,637.5371,0.173797590580947,0.210323780442977,8.74232899783372,9.16013307771332,9.53357249816865,9.42810021548401,0.164436567028101,0.190417276527127,0.751200000000001,7.5276,-4.3451,-2.32,7.316,-4.96639999999999,-3.6011,6.4955,-5.9719,-4.5763,4.2307,-7.0653
8,bar,left,grasp,0,Grasped,613,638.544,0.17384996904105,0.209727744311572,8.74176415103074,9.15939093257704,9.53358173892761,9.42796418788042,0.187126853401689,0.196632021969983,0.756499999999999,7.5267,-4.34,-2.3085,7.3139,-4.9616,-3.5901,6.4959,-5.97,-4.5695,4.2271,-7.0615
8,bar,left,grasp,0,Grasped,614,639.5685,0.17389790440786,0.209193599298398,8.74125635852555,9.15872461608475,9.53359054202921,9.42784162330945,0.181325703682623,0.187414744521334,0.758900000000001,7.532,-4.3361,-2.2995,7.32400000000001,-4.9603,-3.5816,6.5086,-5.9718,-4.5655,4.2351,-7.0608
8,bar,left,grasp,0,Grasped,615,640.6521,0.173941410730295,0.208718009624517,8.74080272467427,9.15813024888808,9.53359883444041,9.42773183832494,0.195246182077873,0.190008253125992,0.7743,7.5295,-4.33499999999999,-2.2859,7.32470000000001,-4.9578,-3.5681,6.515,-5.9729,-4.5599,4.2381,-7.0595
